data_hora,classe,confianca,distancia_m,profundidade_valida,fps,latencia_inferencia_ms
2026-08-02T14:54:25.695,cardboard,0.948316,0.4547,True,7.54,133.62
2026-08-02T14:54:26.062,cardboard,0.957415,0.4322,True,7.54,121.45
2026-08-02T14:54:26.488,cardboard,0.942959,0.4418,True,7.52,119.25
2026-08-02T14:54:26.878,cardboard,0.946114,0.4473,True,7.52,121.39
2026-08-02T14:54:27.313,cardboard,0.957580,0.4468,True,7.85,116.89
2026-08-02T14:54:27.715,cardboard,0.961677,0.4468,True,7.85,120.82
2026-08-02T14:54:28.119,cardboard,0.951236,0.4314,True,7.85,115.52
2026-08-02T14:54:28.525,cardboard,0.960781,0.4273,True,6.75,124.26
2026-08-02T14:54:28.931,cardboard,0.966358,0.4200,True,6.75,121.59
2026-08-02T14:54:29.343,cardboard,0.961557,0.4200,True,6.75,126.85
2026-08-02T14:54:29.747,cardboard,0.954467,0.3441,True,7.36,118.95
2026-08-02T14:54:30.119,cardboard,0.958543,0.3783,True,7.36,134.82
2026-08-02T14:54:30.470,cardboard,0.963556,0.3697,True,7.36,133.22
2026-08-02T14:54:30.775,cardboard,0.960914,0.3697,True,7.99,115.17
2026-08-02T14:54:31.092,cardboard,0.960817,0.4451,True,7.99,121.06
2026-08-02T14:54:31.399,cardboard,0.959338,0.4451,True,7.99,117.64
2026-08-02T14:54:31.694,cardboard,0.960195,0.3985,True,10.51,121.26
2026-08-02T14:54:32.000,cardboard,0.962572,0.3338,True,10.51,118.83
2026-08-02T14:54:32.313,cardboard,0.951941,0.3498,True,10.51,115.90
2026-08-02T14:54:32.630,cardboard,0.954452,0.3360,True,10.51,116.57
2026-08-02T14:54:32.927,cardboard,0.951778,0.3337,True,8.97,115.01
2026-08-02T14:54:33.228,cardboard,0.954036,0.3218,True,8.97,113.49
2026-08-02T14:54:33.560,cardboard,0.959567,0.3192,True,8.97,119.23
2026-08-02T14:54:33.869,cardboard,0.964520,0.3192,True,10.55,123.36
2026-08-02T14:54:34.172,cardboard,0.965308,0.3763,True,10.55,125.59
2026-08-02T14:54:34.480,cardboard,0.941433,0.3669,True,10.55,120.60
2026-08-02T14:54:34.790,cardboard,0.951515,0.3283,True,10.55,119.56
2026-08-02T14:54:35.103,cardboard,0.930598,0.3449,True,8.95,119.42
2026-08-02T14:54:35.423,cardboard,0.930665,0.4330,True,8.95,120.18
2026-08-02T14:54:35.762,cardboard,0.934074,0.4263,True,8.95,130.17
2026-08-02T14:54:36.086,cardboard,0.946583,0.4263,True,9.64,117.77
2026-08-02T14:54:36.397,cardboard,0.946929,0.4263,True,9.64,116.58
2026-08-02T14:54:36.706,cardboard,0.935221,0.4448,True,9.64,123.41
2026-08-02T14:54:37.003,cardboard,0.947993,0.3379,True,9.91,115.03
2026-08-02T14:54:37.311,cardboard,0.943650,0.3048,True,9.91,115.85
2026-08-02T14:54:37.620,cardboard,0.943214,0.3048,True,9.91,117.90
2026-08-02T14:54:37.927,cardboard,0.949857,0.3078,True,9.91,115.31
2026-08-02T14:54:38.240,cardboard,0.954880,0.3661,True,9.17,119.30
2026-08-02T14:54:38.549,cardboard,0.960165,0.4248,True,9.17,118.10
2026-08-02T14:54:38.864,cardboard,0.962119,0.4299,True,9.17,120.01
2026-08-02T14:54:39.181,cardboard,0.915671,0.4223,True,9.96,123.69
2026-08-02T14:54:39.485,cardboard,0.877065,0.2859,True,9.96,117.93
2026-08-02T14:54:39.794,cardboard,0.855678,0.2865,True,9.96,122.04
2026-08-02T14:54:40.097,cardboard,0.696865,0.2892,True,9.96,120.82
2026-08-02T14:54:40.413,cardboard,0.728702,0.2888,True,9.44,119.05
2026-08-02T14:54:40.725,cardboard,0.559980,0.2866,True,9.44,116.36
2026-08-02T14:54:41.025,cardboard,0.396245,0.2866,True,9.44,115.98
2026-08-02T14:54:41.329,cardboard,0.535747,0.3755,True,10.50,113.92
2026-08-02T14:54:41.644,cardboard,0.455952,0.3677,True,10.50,120.98
2026-08-02T14:54:41.951,paper,0.496342,0.2919,True,10.50,121.86
2026-08-02T14:54:42.263,paper,0.630776,0.2919,True,10.50,121.86
2026-08-02T14:54:42.568,paper,0.662715,0.2936,True,8.93,116.90
2026-08-02T14:54:42.878,paper,0.736681,0.9283,True,8.93,117.81
2026-08-02T14:54:43.191,paper,0.636858,0.4804,True,8.93,119.93
2026-08-02T14:54:43.491,paper,0.587792,0.3915,True,10.43,117.57
2026-08-02T14:54:43.787,paper,0.660630,0.2907,True,10.43,122.33
2026-08-02T14:54:44.104,cardboard,0.500253,0.2907,True,10.43,123.68
2026-08-02T14:54:44.416,paper,0.560564,0.2986,True,10.43,116.62
2026-08-02T14:54:44.721,paper,0.538600,0.2891,True,9.11,114.33
2026-08-02T14:54:45.031,cardboard,0.493544,0.2900,True,9.11,117.12
2026-08-02T14:54:45.322,cardboard,0.597264,0.2967,True,9.11,113.84
2026-08-02T14:54:45.623,paper,0.494021,0.3378,True,10.73,116.47
2026-08-02T14:54:45.958,paper,0.605282,0.3389,True,10.73,121.87
2026-08-02T14:54:46.269,paper,0.564910,0.3247,True,10.73,121.94
2026-08-02T14:54:46.575,paper,0.490420,0.3007,True,10.73,118.57
2026-08-02T14:54:46.877,cardboard,0.503982,0.2936,True,8.82,116.63
2026-08-02T14:54:47.185,cardboard,0.480988,0.2931,True,8.82,119.65
2026-08-02T14:54:47.491,cardboard,0.614297,0.2921,True,8.82,118.14
2026-08-02T14:54:47.795,cardboard,0.652273,0.3026,True,10.66,122.02
2026-08-02T14:54:48.107,cardboard,0.712231,0.2945,True,10.66,117.19
2026-08-02T14:54:48.390,cardboard,0.767158,0.2943,True,10.66,115.96
2026-08-02T14:54:48.700,cardboard,0.769894,0.2945,True,10.66,119.14
2026-08-02T14:54:49.001,cardboard,0.832347,0.2956,True,9.15,120.90
2026-08-02T14:54:49.309,cardboard,0.881175,0.2919,True,9.15,117.12
2026-08-02T14:54:49.608,cardboard,0.912074,0.2884,True,9.15,117.04
2026-08-02T14:54:49.922,cardboard,0.935520,0.2920,True,10.58,117.32
2026-08-02T14:54:50.223,cardboard,0.948579,0.2943,True,10.58,118.53
2026-08-02T14:54:50.525,cardboard,0.952767,0.2938,True,10.58,114.39
2026-08-02T14:54:50.832,cardboard,0.960435,0.2905,True,10.58,114.45
2026-08-02T14:54:51.132,cardboard,0.962421,0.2904,True,9.15,114.61
2026-08-02T14:54:51.424,cardboard,0.959928,0.2904,True,9.15,116.37
2026-08-02T14:54:51.733,cardboard,0.961308,0.2904,True,9.15,114.05
2026-08-02T14:54:52.034,cardboard,0.893766,0.2887,True,10.61,112.19
2026-08-02T14:54:52.319,cardboard,0.643752,0.2883,True,10.61,113.41
2026-08-02T14:54:52.615,cardboard,0.738320,0.2849,True,10.61,116.18
2026-08-02T14:54:52.918,cardboard,0.605813,0.2837,True,10.61,115.75
2026-08-02T14:54:53.227,cardboard,0.561820,0.2911,True,9.53,113.91
2026-08-02T14:54:53.520,cardboard,0.503115,0.3178,True,9.53,116.51
2026-08-02T14:54:53.827,cardboard,0.566752,0.3250,True,9.53,114.81
2026-08-02T14:54:54.123,cardboard,0.511619,0.3379,True,10.64,113.44
2026-08-02T14:54:54.425,cardboard,0.633000,0.3428,True,10.64,114.69
2026-08-02T14:54:54.748,cardboard,0.738516,0.2858,True,10.64,122.69
2026-08-02T14:54:55.059,cardboard,0.818890,0.2862,True,10.64,124.36
2026-08-02T14:54:55.362,cardboard,0.867804,0.3550,True,9.03,120.80
2026-08-02T14:54:55.675,cardboard,0.888777,0.3791,True,9.03,122.10
2026-08-02T14:54:55.970,cardboard,0.913869,0.3961,True,9.03,121.45
2026-08-02T14:54:56.277,cardboard,0.791044,0.3395,True,10.60,117.78
2026-08-02T14:54:56.583,cardboard,0.537492,0.3218,True,10.60,121.05
2026-08-02T14:54:56.897,cardboard,0.437519,0.3218,True,10.60,118.80
2026-08-02T14:54:57.202,cardboard,0.544697,0.3201,True,10.60,117.15
2026-08-02T14:54:57.491,cardboard,0.489388,0.3063,True,9.05,118.16
2026-08-02T14:54:57.800,cardboard,0.452664,0.3360,True,9.05,120.01
2026-08-02T14:54:58.097,cardboard,0.457769,0.3528,True,9.05,118.98
2026-08-02T14:54:58.401,cardboard,0.503201,0.4188,True,10.82,116.76
2026-08-02T14:54:58.709,cardboard,0.623030,0.4718,True,10.82,120.08
2026-08-02T14:54:59.015,cardboard,0.650293,0.4690,True,10.82,115.95
2026-08-02T14:54:59.331,cardboard,0.683156,0.3007,True,10.82,114.50
2026-08-02T14:54:59.636,cardboard,0.717920,0.2923,True,9.00,114.47
2026-08-02T14:54:59.956,cardboard,0.748301,0.3106,True,9.00,120.05
2026-08-02T14:55:00.271,cardboard,0.702067,0.4097,True,9.00,122.72
2026-08-02T14:55:00.570,cardboard,0.680909,0.4547,True,10.31,121.79
2026-08-02T14:55:00.889,cardboard,0.550695,0.4556,True,10.31,120.87
2026-08-02T14:55:01.181,glass,0.428636,0.4359,True,10.31,119.97
2026-08-02T14:55:01.483,glass,0.377695,0.4228,True,10.31,119.18
2026-08-02T14:55:01.801,glass,0.507316,0.4164,True,9.20,119.35
2026-08-02T14:55:02.102,cardboard,0.364064,0.2865,True,9.20,119.22
2026-08-02T14:55:02.401,cardboard,0.444897,0.2828,True,9.20,117.91
2026-08-02T14:55:02.702,cardboard,0.416586,0.2823,True,10.54,118.23
2026-08-02T14:55:03.007,metal,0.460856,0.2813,True,10.54,116.22
2026-08-02T14:55:03.310,metal,0.500811,0.2813,True,10.54,117.03
2026-08-02T14:55:03.612,metal,0.421043,0.2813,True,10.54,117.34
2026-08-02T14:55:03.907,metal,0.319150,0.2813,True,9.22,116.02
2026-08-02T14:55:04.221,glass,0.293729,0.2813,True,9.22,116.16
2026-08-02T14:55:04.524,glass,0.268116,0.2813,True,9.22,112.91
2026-08-02T14:55:04.839,paper,0.288109,0.2831,True,10.61,128.15
2026-08-02T14:55:05.159,cardboard,0.326496,0.2847,True,10.61,121.13
2026-08-02T14:55:05.505,cardboard,0.314169,0.2844,True,10.61,139.23
2026-08-02T14:55:05.886,paper,0.312945,0.2848,True,10.61,172.23
2026-08-02T14:55:06.213,glass,0.313747,0.2861,True,8.08,133.47
2026-08-02T14:55:06.510,cardboard,0.338800,0.2881,True,8.08,112.94
2026-08-02T14:55:06.818,cardboard,0.413897,0.3105,True,8.08,117.06
2026-08-02T14:55:07.120,cardboard,0.471565,0.3185,True,9.97,113.61
2026-08-02T14:55:07.423,cardboard,0.368056,0.3433,True,9.97,115.42
2026-08-02T14:55:07.725,cardboard,0.375645,0.3600,True,9.97,114.68
2026-08-02T14:55:08.038,cardboard,0.415942,0.3718,True,9.97,117.52
2026-08-02T14:55:08.351,cardboard,0.358225,0.3976,True,9.58,117.82
2026-08-02T14:55:08.655,cardboard,0.415744,0.4164,True,9.58,123.95
2026-08-02T14:55:08.965,cardboard,0.452489,0.4388,True,9.58,118.12
2026-08-02T14:55:09.280,cardboard,0.353613,0.4396,True,10.40,120.93
2026-08-02T14:55:09.591,glass,0.395539,0.4485,True,10.40,121.05
2026-08-02T14:55:09.900,glass,0.344209,0.4539,True,10.40,122.32
2026-08-02T14:55:10.206,cardboard,0.410757,0.4636,True,10.40,118.11
2026-08-02T14:55:10.504,cardboard,0.546955,0.4527,True,9.01,117.54
2026-08-02T14:55:10.800,cardboard,0.537579,0.4343,True,9.01,118.10
2026-08-02T14:55:11.111,cardboard,0.602098,0.4301,True,9.01,114.65
2026-08-02T14:55:11.423,cardboard,0.561960,0.4380,True,10.56,114.05
2026-08-02T14:55:11.730,cardboard,0.460354,0.4660,True,10.56,115.25
2026-08-02T14:55:12.047,cardboard,0.548028,0.4642,True,10.56,121.90
2026-08-02T14:55:12.357,cardboard,0.540077,0.4527,True,10.56,120.86
2026-08-02T14:55:12.671,cardboard,0.506252,0.4169,True,9.01,122.45
2026-08-02T14:55:12.978,cardboard,0.662587,0.2921,True,9.01,120.03
2026-08-02T14:55:13.285,cardboard,0.759861,0.2937,True,9.01,117.20
2026-08-02T14:55:13.605,cardboard,0.834061,0.3213,True,10.36,126.35
2026-08-02T14:55:13.912,cardboard,0.879629,0.3213,True,10.36,120.16
2026-08-02T14:55:14.219,cardboard,0.910286,0.3485,True,10.36,115.61
2026-08-02T14:55:14.534,cardboard,0.924953,0.3485,True,10.36,114.24
2026-08-02T14:55:14.824,cardboard,0.932428,0.3277,True,8.97,117.99
2026-08-02T14:55:15.150,cardboard,0.937129,0.3262,True,8.97,132.03
2026-08-02T14:55:15.443,cardboard,0.949155,0.3211,True,8.97,117.97
2026-08-02T14:55:15.748,cardboard,0.955264,0.3237,True,10.71,123.64
2026-08-02T14:55:16.059,cardboard,0.959730,0.3202,True,10.71,117.58
2026-08-02T14:55:16.351,cardboard,0.958371,0.3100,True,10.71,119.81
2026-08-02T14:55:16.657,cardboard,0.953425,0.3083,True,10.71,123.68
2026-08-02T14:55:16.966,cardboard,0.955709,0.3003,True,9.13,120.00
2026-08-02T14:55:17.277,cardboard,0.957580,0.3017,True,9.13,122.79
2026-08-02T14:55:17.572,cardboard,0.962651,0.2981,True,9.13,121.49
2026-08-02T14:55:17.878,cardboard,0.956959,0.2985,True,10.67,121.35
2026-08-02T14:55:18.190,cardboard,0.735112,0.3019,True,10.67,122.18
2026-08-02T14:55:18.494,cardboard,0.804352,0.3705,True,10.67,117.58
2026-08-02T14:55:18.799,cardboard,0.870402,0.3783,True,10.67,118.18
2026-08-02T14:55:19.102,cardboard,0.915164,0.3854,True,8.99,117.51
2026-08-02T14:55:19.391,cardboard,0.943356,0.3854,True,8.99,118.32
2026-08-02T14:55:19.699,cardboard,0.961711,0.3667,True,8.99,118.99
2026-08-02T14:55:20.006,cardboard,0.971704,0.3890,True,10.77,118.32
2026-08-02T14:55:20.318,cardboard,0.978712,0.4902,True,10.77,115.09
2026-08-02T14:55:20.627,cardboard,0.971121,0.4499,True,10.77,115.18
2026-08-02T14:55:20.946,cardboard,0.910971,0.3120,True,10.77,122.69
2026-08-02T14:55:21.271,cardboard,0.925556,0.3055,True,8.89,133.88
2026-08-02T14:55:21.573,cardboard,0.935590,0.3250,True,8.89,121.05
2026-08-02T14:55:21.882,cardboard,0.940809,0.3280,True,8.89,115.62
2026-08-02T14:55:22.188,cardboard,0.944228,0.3185,True,9.95,118.04
2026-08-02T14:55:22.490,cardboard,0.952513,0.2877,True,9.95,120.70
2026-08-02T14:55:22.806,cardboard,0.957978,0.2873,True,9.95,119.25
2026-08-02T14:55:23.105,cardboard,0.960203,0.2868,True,9.95,118.00
2026-08-02T14:55:23.399,cardboard,0.963283,0.2868,True,9.53,116.26
2026-08-02T14:55:23.705,cardboard,0.958156,0.2868,True,9.53,119.00
2026-08-02T14:55:24.010,cardboard,0.963794,0.2869,True,9.53,117.20
2026-08-02T14:55:24.316,cardboard,0.963082,0.2872,True,10.71,114.24
2026-08-02T14:55:24.616,cardboard,0.962083,0.2873,True,10.71,118.48
2026-08-02T14:55:24.925,cardboard,0.967047,0.2872,True,10.71,115.43
2026-08-02T14:55:25.226,cardboard,0.970136,0.2868,True,10.71,113.80
2026-08-02T14:55:25.525,cardboard,0.960477,0.2868,True,9.14,113.18
2026-08-02T14:55:25.847,cardboard,0.959575,0.2880,True,9.14,120.19
2026-08-02T14:55:26.151,cardboard,0.957395,0.2873,True,9.14,120.74
2026-08-02T14:55:26.457,cardboard,0.954163,0.2859,True,10.48,120.63
2026-08-02T14:55:26.767,cardboard,0.955411,0.2865,True,10.48,121.52
2026-08-02T14:55:27.084,cardboard,0.952995,0.2868,True,10.48,120.92
2026-08-02T14:55:27.392,cardboard,0.938118,0.2869,True,10.48,119.88
2026-08-02T14:55:27.699,cardboard,0.612476,0.2873,True,8.95,121.48
2026-08-02T14:55:28.005,cardboard,0.606782,0.2880,True,8.95,119.36
2026-08-02T14:55:28.298,cardboard,0.575837,0.2902,True,8.95,120.05
2026-08-02T14:55:28.607,paper,0.398695,0.4223,True,10.68,116.77
2026-08-02T14:55:28.904,paper,0.596303,0.4672,True,10.68,119.59
2026-08-02T14:55:29.215,paper,0.723467,0.4759,True,10.68,120.02
2026-08-02T14:55:29.510,paper,0.802317,0.4866,True,10.68,117.57
2026-08-02T14:55:29.815,paper,0.856893,0.4960,True,9.19,121.46
2026-08-02T14:55:30.119,paper,0.893027,0.4923,True,9.19,116.01
2026-08-02T14:55:30.431,paper,0.885780,0.4896,True,9.19,114.62
2026-08-02T14:55:30.753,paper,0.915714,0.4896,True,10.41,122.80
2026-08-02T14:55:31.059,paper,0.921022,0.4889,True,10.41,121.12
2026-08-02T14:55:31.364,paper,0.928719,0.4892,True,10.41,121.22
2026-08-02T14:55:31.660,paper,0.942506,0.4882,True,10.41,117.68
2026-08-02T14:55:31.954,paper,0.955596,0.4876,True,9.15,121.21
2026-08-02T14:55:32.251,paper,0.950405,0.4807,True,9.15,119.18
2026-08-02T14:55:32.551,paper,0.955982,0.4781,True,9.15,117.65
2026-08-02T14:55:32.851,paper,0.959057,0.4759,True,10.98,121.35
2026-08-02T14:55:33.159,paper,0.966222,0.4759,True,10.98,121.09
2026-08-02T14:55:33.472,paper,0.965747,0.4759,True,10.98,120.24
2026-08-02T14:55:33.774,paper,0.961727,0.4648,True,10.98,121.54
2026-08-02T14:55:34.087,paper,0.958013,0.4612,True,8.99,119.73
2026-08-02T14:55:34.394,paper,0.967057,0.4568,True,8.99,119.21
2026-08-02T14:55:34.688,paper,0.973471,0.4594,True,8.99,121.82
2026-08-02T14:55:34.996,paper,0.970796,0.4594,True,10.51,121.49
2026-08-02T14:55:35.308,paper,0.970032,0.4576,True,10.51,118.24
2026-08-02T14:55:35.613,paper,0.962907,0.4547,True,10.51,116.42
2026-08-02T14:55:35.915,paper,0.949353,0.4547,True,10.51,114.27
2026-08-02T14:55:36.238,paper,0.948191,0.4527,True,9.14,112.38
2026-08-02T14:55:36.521,paper,0.955712,0.4513,True,9.14,113.69
2026-08-02T14:55:36.825,paper,0.814888,0.4504,True,9.14,115.62
2026-08-02T14:55:37.165,paper,0.541246,0.4504,True,10.43,141.98
2026-08-02T14:55:37.511,cardboard,0.564691,0.3990,True,10.43,116.27
2026-08-02T14:55:37.811,cardboard,0.707756,0.2870,True,10.43,117.30
2026-08-02T14:55:38.115,cardboard,0.795682,0.2868,True,10.43,115.60
2026-08-02T14:55:38.418,cardboard,0.854903,0.2863,True,8.73,116.59
2026-08-02T14:55:38.707,cardboard,0.894970,0.2864,True,8.73,118.96
2026-08-02T14:55:38.999,cardboard,0.921139,0.2865,True,8.73,116.03
2026-08-02T14:55:39.299,cardboard,0.932335,0.2870,True,10.90,120.64
2026-08-02T14:55:39.600,cardboard,0.943814,0.2878,True,10.90,117.89
2026-08-02T14:55:39.899,cardboard,0.944820,0.2871,True,10.90,118.66
2026-08-02T14:55:40.203,cardboard,0.952598,0.2868,True,10.90,117.75
2026-08-02T14:55:40.549,cardboard,0.958094,0.2884,True,9.27,122.87
2026-08-02T14:55:40.868,cardboard,0.959652,0.2873,True,9.27,118.32
2026-08-02T14:55:41.166,cardboard,0.954834,0.2873,True,9.27,120.39
2026-08-02T14:55:41.466,cardboard,0.955437,0.2873,True,9.81,121.78
2026-08-02T14:55:41.784,cardboard,0.960694,0.2883,True,9.81,121.35
2026-08-02T14:55:42.084,cardboard,0.963470,0.2878,True,9.81,123.59
2026-08-02T14:55:42.384,cardboard,0.961452,0.2865,True,9.81,120.28
2026-08-02T14:55:42.705,cardboard,0.956671,0.2870,True,9.47,117.42
2026-08-02T14:55:43.009,cardboard,0.961058,0.2873,True,9.47,116.68
2026-08-02T14:55:43.307,cardboard,0.968441,0.2874,True,9.47,118.37
2026-08-02T14:55:43.617,cardboard,0.968121,0.2881,True,10.50,119.30
2026-08-02T14:55:43.933,cardboard,0.971483,0.2892,True,10.50,114.70
2026-08-02T14:55:44.234,cardboard,0.971277,0.9633,True,10.50,112.77
2026-08-02T14:55:44.529,cardboard,0.961866,0.9646,True,10.50,113.57
2026-08-02T14:55:44.849,cardboard,0.957033,0.9659,True,9.11,122.24
2026-08-02T14:55:45.152,cardboard,0.959641,0.9659,True,9.11,121.18
2026-08-02T14:55:45.464,cardboard,0.965186,0.9646,True,9.11,111.89
2026-08-02T14:55:45.776,cardboard,0.963955,0.9646,True,10.26,124.33
2026-08-02T14:55:46.079,cardboard,0.968375,0.9607,True,10.26,124.46
2026-08-02T14:55:46.387,cardboard,0.971965,0.9633,True,10.26,120.69
2026-08-02T14:55:46.690,cardboard,0.976112,0.9633,True,10.26,120.34
2026-08-02T14:55:46.992,cardboard,0.980271,0.9672,True,9.18,119.14
2026-08-02T14:55:47.302,cardboard,0.980664,0.9659,True,9.18,115.59
2026-08-02T14:55:47.613,cardboard,0.980533,0.9672,True,9.18,116.66
2026-08-02T14:55:47.934,cardboard,0.981748,0.9659,True,10.40,114.14
2026-08-02T14:55:48.239,cardboard,0.961213,0.9646,True,10.40,113.35
2026-08-02T14:55:48.561,cardboard,0.956587,0.9594,True,10.40,119.98
2026-08-02T14:55:48.865,cardboard,0.959962,0.9530,True,10.40,113.43
2026-08-02T14:55:49.172,cardboard,0.962960,0.9581,True,8.95,121.85
2026-08-02T14:55:49.485,cardboard,0.968892,0.9594,True,8.95,116.55
2026-08-02T14:55:49.797,cardboard,0.971489,0.9594,True,8.95,121.60
2026-08-02T14:55:50.109,cardboard,0.966950,0.9543,True,9.94,116.72
2026-08-02T14:55:50.419,cardboard,0.968297,0.9543,True,9.94,116.37
2026-08-02T14:55:50.726,cardboard,0.970987,0.9633,True,9.94,115.62
2026-08-02T14:55:51.025,cardboard,0.964996,0.9633,True,9.94,113.51
2026-08-02T14:55:51.332,cardboard,0.961622,0.9594,True,9.53,115.01
2026-08-02T14:55:51.634,cardboard,0.960681,0.9633,True,9.53,113.74
2026-08-02T14:55:51.926,cardboard,0.957992,0.9633,True,9.53,113.77
2026-08-02T14:55:52.219,cardboard,0.841736,0.2854,True,10.82,115.78
2026-08-02T14:55:52.524,cardboard,0.888291,0.2893,True,10.82,112.72
2026-08-02T14:55:52.831,cardboard,0.907222,0.3101,True,10.82,116.14
2026-08-02T14:55:53.129,cardboard,0.784074,0.3265,True,10.82,114.42
2026-08-02T14:55:53.434,cardboard,0.549561,0.3076,True,9.20,114.75
2026-08-02T14:55:53.755,cardboard,0.666448,0.2944,True,9.20,121.95
2026-08-02T14:55:54.065,cardboard,0.638309,0.2901,True,9.20,123.60
2026-08-02T14:55:54.371,cardboard,0.758160,0.2909,True,9.99,120.73
2026-08-02T14:55:54.690,cardboard,0.835227,0.2909,True,9.99,120.66
2026-08-02T14:55:54.990,cardboard,0.610245,0.2923,True,9.99,121.54
2026-08-02T14:55:55.300,cardboard,0.734603,0.2906,True,9.99,117.61
2026-08-02T14:55:55.604,cardboard,0.824406,0.2901,True,9.40,118.04
2026-08-02T14:55:55.906,cardboard,0.874841,0.2877,True,9.40,118.71
2026-08-02T14:55:56.206,cardboard,0.908533,0.2865,True,9.40,118.19
2026-08-02T14:55:56.501,cardboard,0.908066,0.2888,True,10.72,118.11
2026-08-02T14:55:56.807,cardboard,0.936187,0.2907,True,10.72,116.56
2026-08-02T14:55:57.114,cardboard,0.950309,0.2907,True,10.72,118.01
2026-08-02T14:55:57.416,cardboard,0.945412,0.2935,True,10.72,115.88
2026-08-02T14:55:57.720,cardboard,0.947251,0.2886,True,9.17,118.69
2026-08-02T14:55:58.030,cardboard,0.954693,0.2935,True,9.17,119.89
2026-08-02T14:55:58.342,cardboard,0.969485,0.3208,True,9.17,121.20
2026-08-02T14:55:58.645,cardboard,0.976446,0.3950,True,10.50,117.12
2026-08-02T14:55:58.961,cardboard,0.981129,0.3111,True,10.50,122.54
2026-08-02T14:55:59.280,cardboard,0.985596,0.2935,True,10.50,118.28
2026-08-02T14:55:59.586,cardboard,0.984557,0.2896,True,10.50,120.48
2026-08-02T14:55:59.894,cardboard,0.987172,0.2966,True,8.91,118.72
2026-08-02T14:56:00.207,cardboard,0.983750,0.4396,True,8.91,118.63
2026-08-02T14:56:00.509,cardboard,0.980130,0.4396,True,8.91,115.77
2026-08-02T14:56:00.815,cardboard,0.976111,0.2884,True,10.57,115.75
2026-08-02T14:56:01.118,cardboard,0.958591,0.2863,True,10.57,116.56
2026-08-02T14:56:01.423,cardboard,0.966052,0.2863,True,10.57,116.84
2026-08-02T14:56:01.719,cardboard,0.968843,0.2856,True,10.57,114.10
2026-08-02T14:56:02.022,cardboard,0.736512,0.2868,True,9.15,114.88
2026-08-02T14:56:02.354,cardboard,0.529761,0.2886,True,9.15,120.91
2026-08-02T14:56:02.655,cardboard,0.481260,0.2886,True,9.15,121.46
2026-08-02T14:56:02.977,cardboard,0.638492,0.2879,True,9.89,121.06
2026-08-02T14:56:03.284,cardboard,0.415783,0.2924,True,9.89,119.76
2026-08-02T14:56:03.591,glass,0.334898,0.2924,True,9.89,119.13
2026-08-02T14:56:03.897,cardboard,0.539992,0.2861,True,9.89,116.65
2026-08-02T14:56:04.207,glass,0.426167,0.2866,True,9.42,121.69
2026-08-02T14:56:04.514,glass,0.413811,0.3283,True,9.42,117.03
2026-08-02T14:56:04.819,glass,0.407283,0.3283,True,9.42,115.76
2026-08-02T14:56:05.112,cardboard,0.463238,0.3420,True,10.62,118.76
2026-08-02T14:56:05.425,cardboard,0.563973,0.3420,True,10.62,132.73
2026-08-02T14:56:05.738,cardboard,0.404495,0.3242,True,10.62,120.37
2026-08-02T14:56:06.051,cardboard,0.502169,0.3350,True,10.62,126.66
2026-08-02T14:56:06.406,cardboard,0.463299,0.3443,True,8.94,133.20
2026-08-02T14:56:06.752,cardboard,0.570895,0.3881,True,8.94,117.60
2026-08-02T14:56:07.058,cardboard,0.634400,0.9442,True,8.94,121.98
2026-08-02T14:56:07.370,cardboard,0.712928,0.9518,True,8.94,119.92
2026-08-02T14:56:07.684,cardboard,0.758976,0.9518,True,8.94,121.08
2026-08-02T14:56:07.988,cardboard,0.526096,0.5685,True,8.94,117.52
2026-08-02T14:56:08.292,cardboard,0.669178,0.3386,True,9.98,117.95
2026-08-02T14:56:08.597,cardboard,0.747790,0.3331,True,9.98,120.28
2026-08-02T14:56:08.907,cardboard,0.721785,0.4394,True,9.98,118.68
2026-08-02T14:56:09.208,cardboard,0.815008,0.9480,True,9.98,116.37
2026-08-02T14:56:09.522,cardboard,0.795516,0.9569,True,9.58,112.73
2026-08-02T14:56:09.828,cardboard,0.792574,0.9556,True,9.58,117.23
2026-08-02T14:56:10.124,cardboard,0.816754,0.3139,True,9.58,115.40
2026-08-02T14:56:10.449,cardboard,0.833908,0.3292,True,10.51,124.37
2026-08-02T14:56:10.742,cardboard,0.563226,0.3294,True,10.51,119.12
2026-08-02T14:56:11.039,cardboard,0.709975,0.3315,True,10.51,115.28
2026-08-02T14:56:11.322,cardboard,0.799656,0.3315,True,10.51,111.95
2026-08-02T14:56:11.623,cardboard,0.861211,0.2862,True,9.38,114.26
2026-08-02T14:56:11.917,cardboard,0.902611,0.2862,True,9.38,113.68
2026-08-02T14:56:12.215,cardboard,0.931577,0.2866,True,9.38,116.13
2026-08-02T14:56:12.510,cardboard,0.944540,0.2905,True,10.81,117.31
2026-08-02T14:56:12.829,cardboard,0.955435,0.5662,True,10.81,117.61
2026-08-02T14:56:13.127,cardboard,0.963961,0.9283,True,10.81,113.25
2026-08-02T14:56:13.415,cardboard,0.958854,0.9356,True,10.81,115.08
2026-08-02T14:56:13.720,cardboard,0.966769,0.9405,True,9.30,116.35
2026-08-02T14:56:14.027,cardboard,0.968984,0.9430,True,9.30,115.56
2026-08-02T14:56:14.326,cardboard,0.967346,0.9430,True,9.30,112.75
